Value Set Name,Code,Code System
MIPS 110 Encounter,99325,CPT
MIPS 110 Encounter,99326,CPT
MIPS 110 Encounter,99327,CPT
MIPS 110 Encounter,99328,CPT
MIPS 110 Encounter,99334,CPT
MIPS 110 Encounter,99335,CPT
MIPS 110 Encounter,99336,CPT
MIPS 110 Encounter,99337,CPT
MIPS 110 Encounter,99341,CPT
MIPS 110 Encounter,99342,CPT
MIPS 110 Encounter,99343,CPT
MIPS 110 Encounter,99344,CPT
MIPS 110 Encounter,99345,CPT
MIPS 110 Encounter,99347,CPT
MIPS 110 Encounter,99348,CPT
MIPS 110 Encounter,99349,CPT
MIPS 110 Encounter,99350,CPT
MIPS 110 Preventive Encounter,90945,CPT
MIPS 110 Preventive Encounter,90947,CPT
MIPS 110 Preventive Encounter,90951,CPT
MIPS 110 Preventive Encounter,90952,CPT
MIPS 110 Preventive Encounter,90953,CPT
MIPS 110 Preventive Encounter,90954,CPT
MIPS 110 Preventive Encounter,90955,CPT
MIPS 110 Preventive Encounter,90956,CPT
MIPS 110 Preventive Encounter,90957,CPT
MIPS 110 Preventive Encounter,90958,CPT
MIPS 110 Preventive Encounter,90959,CPT
MIPS 110 Preventive Encounter,90960,CPT
MIPS 110 Preventive Encounter,90961,CPT
MIPS 110 Preventive Encounter,90962,CPT
MIPS 110 Preventive Encounter,90963,CPT
MIPS 110 Preventive Encounter,90964,CPT
MIPS 110 Preventive Encounter,90965,CPT
MIPS 110 Preventive Encounter,90966,CPT
MIPS 110 Preventive Encounter,90967,CPT
MIPS 110 Preventive Encounter,90968,CPT
MIPS 110 Preventive Encounter,90969,CPT
MIPS 110 Preventive Encounter,90970,CPT
MIPS 110 Preventive Encounter,96160,CPT
MIPS 110 Preventive Encounter,96161,CPT
MIPS 110 Preventive Encounter,99304,CPT
MIPS 110 Preventive Encounter,99305,CPT
MIPS 110 Preventive Encounter,99306,CPT
MIPS 110 Preventive Encounter,99307,CPT
MIPS 110 Preventive Encounter,99308,CPT
MIPS 110 Preventive Encounter,99309,CPT
MIPS 110 Preventive Encounter,99310,CPT
MIPS 110 Preventive Encounter,99315,CPT
MIPS 110 Preventive Encounter,99316,CPT
MIPS 110 Preventive Encounter,99381,CPT
MIPS 110 Preventive Encounter,99382,CPT
MIPS 110 Preventive Encounter,99383,CPT
MIPS 110 Preventive Encounter,99384,CPT
MIPS 110 Preventive Encounter,99385,CPT
MIPS 110 Preventive Encounter,99386,CPT
MIPS 110 Preventive Encounter,99387,CPT
MIPS 110 Preventive Encounter,99391,CPT
MIPS 110 Preventive Encounter,99392,CPT
MIPS 110 Preventive Encounter,99393,CPT
MIPS 110 Preventive Encounter,99394,CPT
MIPS 110 Preventive Encounter,99395,CPT
MIPS 110 Preventive Encounter,99396,CPT
MIPS 110 Preventive Encounter,99397,CPT
MIPS 110 Preventive Encounter,99401,CPT
MIPS 110 Preventive Encounter,99402,CPT
MIPS 110 Preventive Encounter,99403,CPT
MIPS 110 Preventive Encounter,99404,CPT
MIPS 110 Preventive Encounter,99411,CPT
MIPS 110 Preventive Encounter,99412,CPT
MIPS 110 Preventive Encounter,99429,CPT
MIPS 110 Preventive Encounter,99512,CPT
MIPS 110 Preventive Encounter, G0438,HCPCS
MIPS 110 Preventive Encounter, G0439,HCPCS
Denominator Exception: G8483,G8483,HCPCS
Performance Met: G8482,G8482,HCPCS
Performance Not Met: G8484,G8484,HCPCS
MIPS 226 Encounter,90791,CPT
MIPS 226 Encounter,90792,CPT
MIPS 226 Encounter,90832,CPT
MIPS 226 Encounter,90834,CPT
MIPS 226 Encounter,90837,CPT
MIPS 226 Encounter,90845,CPT
MIPS 226 Encounter,92002,CPT
MIPS 226 Encounter,92004,CPT
MIPS 226 Encounter,92012,CPT
MIPS 226 Encounter,92014,CPT
MIPS 226 Encounter,96150,CPT
MIPS 226 Encounter,96151,CPT
MIPS 226 Encounter,96152,CPT
MIPS 226 Encounter,97165,CPT
MIPS 226 Encounter,97166,CPT
MIPS 226 Encounter,97167,CPT
MIPS 226 Encounter,97168,CPT
MIPS 226 Encounter,99201,CPT
MIPS 226 Encounter,99202,CPT
MIPS 226 Encounter,99203,CPT
MIPS 226 Encounter,99204,CPT
MIPS 226 Encounter,99205,CPT
MIPS 226 Encounter,99212,CPT
MIPS 226 Encounter,99213,CPT
MIPS 226 Encounter,99214,CPT
MIPS 226 Encounter,99215,CPT
MIPS 226 Encounter,99341,CPT
MIPS 226 Encounter,99342,CPT
MIPS 226 Encounter,99343,CPT
MIPS 226 Encounter,99344,CPT
MIPS 226 Encounter,99345,CPT
MIPS 226 Encounter,99347,CPT
MIPS 226 Encounter,99348,CPT
MIPS 226 Encounter,99349,CPT
MIPS 226 Encounter,99350,CPT
MIPS 226 Preventive Encounter,92521,CPT
MIPS 226 Preventive Encounter,92522,CPT
MIPS 226 Preventive Encounter,92523,CPT
MIPS 226 Preventive Encounter,92524,CPT
MIPS 226 Preventive Encounter,92540,CPT
MIPS 226 Preventive Encounter,92557,CPT
MIPS 226 Preventive Encounter,96160,CPT
MIPS 226 Preventive Encounter,96161,CPT
MIPS 226 Preventive Encounter,92625,CPT
MIPS 226 Preventive Encounter,99385,CPT
MIPS 226 Preventive Encounter,99386,CPT
MIPS 226 Preventive Encounter,99387,CPT
MIPS 226 Preventive Encounter,99395,CPT
MIPS 226 Preventive Encounter,99396,CPT
MIPS 226 Preventive Encounter,99397,CPT
MIPS 226 Preventive Encounter,99401,CPT
MIPS 226 Preventive Encounter,99402,CPT
MIPS 226 Preventive Encounter,99403,CPT
MIPS 226 Preventive Encounter,99404,CPT
MIPS 226 Preventive Encounter,99406,CPT
MIPS 226 Preventive Encounter,99407,CPT
MIPS 226 Preventive Encounter,99411,CPT
MIPS 226 Preventive Encounter,99412,CPT
MIPS 226 Preventive Encounter,99429,CPT
MIPS 226 Preventive Encounter, G0438,HCPCS
MIPS 226 Preventive Encounter, G0439,HCPCS
Performance Met: 4004F,4004F,CPT
Performance Met: 1036F,1036F,CPT
Denominator Exception: 4004F-1P,4004F-1P,CPT
Performance Not Met: 4004F-8P,4004F-8P,CPT
MIPS 191 Encounter,66840,CPT
MIPS 191 Encounter,66850,CPT
MIPS 191 Encounter,66852,CPT
MIPS 191 Encounter,66920,CPT
MIPS 191 Encounter,66930,CPT
MIPS 191 Encounter,66940,CPT
MIPS 191 Encounter,66982,CPT
MIPS 191 Encounter,66983,CPT
MIPS 191 Encounter,66984,CPT
MIPS 191 Encounter Modifier,55,CPT
MIPS 191 Encounter Modifier,56,CPT
Performance Met: 4175F,4175F,CPT
Performance Not Met: 4175F-8P,4175F-8P,CPT
MIPS 402 Encounter,90791,CPT
MIPS 402 Encounter,90792,CPT
MIPS 402 Encounter,90832,CPT
MIPS 402 Encounter,90834,CPT
MIPS 402 Encounter,90837,CPT
MIPS 402 Encounter,90839,CPT
MIPS 402 Encounter,90845,CPT
MIPS 402 Encounter,92002,CPT
MIPS 402 Encounter,92004,CPT
MIPS 402 Encounter,92012,CPT
MIPS 402 Encounter,92014,CPT
MIPS 402 Encounter,96150,CPT
MIPS 402 Encounter,96151,CPT
MIPS 402 Encounter,96152,CPT
MIPS 402 Encounter,97165,CPT
MIPS 402 Encounter,97166,CPT
MIPS 402 Encounter,97167,CPT
MIPS 402 Encounter,97168,CPT
MIPS 402 Encounter,99201,CPT
MIPS 402 Encounter,99202,CPT
MIPS 402 Encounter,99203,CPT
MIPS 402 Encounter,99204,CPT
MIPS 402 Encounter,99205,CPT
MIPS 402 Encounter,99212,CPT
MIPS 402 Encounter,99213,CPT
MIPS 402 Encounter,99214,CPT
MIPS 402 Encounter,99215,CPT
MIPS 402 Encounter,99406,CPT
MIPS 402 Encounter,99407,CPT
MIPS 402 Encounter, G0438,HCPCS
MIPS 402 Encounter, G0439,HCPCS
Performance Met: G9458,G9458,HCPCS
Performance Met: G9459,G9459,HCPCS
Performance Not Met: G9460,G9460,HCPCS
MIPS 192 Encounter,66840,CPT
MIPS 192 Encounter,66850,CPT
MIPS 192 Encounter,66852,CPT
MIPS 192 Encounter,66920,CPT
MIPS 192 Encounter,66930,CPT
MIPS 192 Encounter,66940,CPT
MIPS 192 Encounter,66982,CPT
MIPS 192 Encounter,66983,CPT
MIPS 192 Encounter,66984,CPT
MIPS 192 Encounter,55,
MIPS 192 Encounter,56,
Performance Met: G8627,G8627,HCPCS
Performance Not Met: G8628,G8628,HCPCS
MIPS 111 Encounter,99201,CPT
MIPS 111 Encounter,99202,CPT
MIPS 111 Encounter,99203,CPT
MIPS 111 Encounter,99204,CPT
MIPS 111 Encounter,99205,CPT
MIPS 111 Encounter,99212,CPT
MIPS 111 Encounter,99213,CPT
MIPS 111 Encounter,99214,CPT
MIPS 111 Encounter,99215,CPT
MIPS 111 Encounter,99341,CPT
MIPS 111 Encounter,99342,CPT
MIPS 111 Encounter,99343,CPT
MIPS 111 Encounter,99344,CPT
MIPS 111 Encounter,99345,CPT
MIPS 111 Encounter,99347,CPT
MIPS 111 Encounter,99348,CPT
MIPS 111 Encounter,99349,CPT
MIPS 111 Encounter,99350,CPT
MIPS 111 Encounter, G0402,HCPCS
MIPS 111 Encounter, G0438,HCPCS
MIPS 111 Encounter, G0439,HCPCS
Performance Met: 4040F,4040F,CPT
Performance Not Met: 4040F-8P,4040F-8P,CPT
Use of Systemic Sympathetic alpha-1a Antagonist Medication for Treatment of Prostatic Hypertrophy,G9503,HCPCS
Cancer,C00.0,ICD10CM
Cancer, C00.1,ICD10CM
Cancer, C00.2,ICD10CM
Cancer, C00.3,ICD10CM
Cancer, C00.4,ICD10CM
Cancer, C00.5,ICD10CM
Cancer, C00.6,ICD10CM
Cancer, C00.8,ICD10CM
Cancer, C00.9,ICD10CM
Cancer, C01,ICD10CM
Cancer, C02.0,ICD10CM
Cancer, C02.1,ICD10CM
Cancer, C02.2,ICD10CM
Cancer, C02.3,ICD10CM
Cancer, C02.4,ICD10CM
Cancer, C02.8,ICD10CM
Cancer, C02.9,ICD10CM
Cancer, C03.0,ICD10CM
Cancer, C03.1,ICD10CM
Cancer, C03.9,ICD10CM
Cancer, C04.0,ICD10CM
Cancer, C04.1,ICD10CM
Cancer, C04.8,ICD10CM
Cancer, C04.9,ICD10CM
Cancer, C05.0,ICD10CM
Cancer, C05.1,ICD10CM
Cancer, C05.2,ICD10CM
Cancer, C05.8,ICD10CM
Cancer, C05.9,ICD10CM
Cancer, C06.0,ICD10CM
Cancer, C06.1,ICD10CM
Cancer, C06.2,ICD10CM
Cancer, C06.80,ICD10CM
Cancer, C06.89,ICD10CM
Cancer, C06.9,ICD10CM
Cancer, C07,ICD10CM
Cancer, C08.0,ICD10CM
Cancer, C08.1,ICD10CM
Cancer, C08.9,ICD10CM
Cancer, C09.0,ICD10CM
Cancer, C09.1,ICD10CM
Cancer, C09.8,ICD10CM
Cancer, C09.9,ICD10CM
Cancer, C10.0,ICD10CM
Cancer, C10.1,ICD10CM
Cancer, C10.2,ICD10CM
Cancer, C10.3,ICD10CM
Cancer, C10.4,ICD10CM
Cancer, C10.8,ICD10CM
Cancer, C10.9,ICD10CM
Cancer, C11.0,ICD10CM
Cancer, C11.1,ICD10CM
Cancer, C11.2,ICD10CM
Cancer, C11.3,ICD10CM
Cancer, C11.8,ICD10CM
Cancer, C11.9,ICD10CM
Cancer, C12,ICD10CM
Cancer, C13.0,ICD10CM
Cancer, C13.1,ICD10CM
Cancer, C13.2,ICD10CM
Cancer, C13.8,ICD10CM
Cancer, C13.9,ICD10CM
Cancer, C14.0,ICD10CM
Cancer, C14.2,ICD10CM
Cancer, C14.8,ICD10CM
Cancer, C15.3,ICD10CM
Cancer, C15.4,ICD10CM
Cancer, C15.5,ICD10CM
Cancer, C15.8,ICD10CM
Cancer, C15.9,ICD10CM
Cancer, C16.0,ICD10CM
Cancer, C16.1,ICD10CM
Cancer, C16.2,ICD10CM
Cancer, C16.3,ICD10CM
Cancer, C16.4,ICD10CM
Cancer, C16.5,ICD10CM
Cancer, C16.6,ICD10CM
Cancer, C16.8,ICD10CM
Cancer, C16.9,ICD10CM
Cancer, C17.0,ICD10CM
Cancer, C17.1,ICD10CM
Cancer, C17.2,ICD10CM
Cancer, C17.3,ICD10CM
Cancer, C17.8,ICD10CM
Cancer, C17.9,ICD10CM
Cancer, C18.0,ICD10CM
Cancer, C18.1,ICD10CM
Cancer, C18.2,ICD10CM
Cancer, C18.3,ICD10CM
Cancer, C18.4,ICD10CM
Cancer, C18.5,ICD10CM
Cancer, C18.6,ICD10CM
Cancer, C18.7,ICD10CM
Cancer, C18.8,ICD10CM
Cancer, C18.9,ICD10CM
Cancer, C19,ICD10CM
Cancer, C20,ICD10CM
Cancer, C21.0,ICD10CM
Cancer, C21.1,ICD10CM
Cancer, C21.2,ICD10CM
Cancer, C21.8,ICD10CM
Cancer, C22.0,ICD10CM
Cancer, C22.1,ICD10CM
Cancer, C22.2,ICD10CM
Cancer, C22.3,ICD10CM
Cancer, C22.4,ICD10CM
Cancer, C22.7,ICD10CM
Cancer, C22.8,ICD10CM
Cancer, C22.9,ICD10CM
Cancer, C23,ICD10CM
Cancer, C24.0,ICD10CM
Cancer, C24.1,ICD10CM
Cancer, C24.8,ICD10CM
Cancer, C24.9,ICD10CM
Cancer, C25.0,ICD10CM
Cancer, C25.1,ICD10CM
Cancer, C25.2,ICD10CM
Cancer, C25.3,ICD10CM
Cancer, C25.4,ICD10CM
Cancer, C25.7,ICD10CM
Cancer, C25.8,ICD10CM
Cancer, C25.9,ICD10CM
Cancer, C26.0,ICD10CM
Cancer, C26.1,ICD10CM
Cancer, C26.9,ICD10CM
Cancer, C30.0,ICD10CM
Cancer, C30.1,ICD10CM
Cancer, C31.0,ICD10CM
Cancer, C31.1,ICD10CM
Cancer, C31.2,ICD10CM
Cancer, C31.3,ICD10CM
Cancer, C31.8,ICD10CM
Cancer, C31.9,ICD10CM
Cancer, C32.0,ICD10CM
Cancer, C32.1,ICD10CM
Cancer, C32.2,ICD10CM
Cancer, C32.3,ICD10CM
Cancer, C32.8,ICD10CM
Cancer, C32.9,ICD10CM
Cancer, C33,ICD10CM
Cancer, C34.00,ICD10CM
Cancer, C34.01,ICD10CM
Cancer, C34.02,ICD10CM
Cancer, C34.10,ICD10CM
Cancer, C34.11,ICD10CM
Cancer, C34.12,ICD10CM
Cancer, C34.2,ICD10CM
Cancer, C34.30,ICD10CM
Cancer, C34.31,ICD10CM
Cancer, C34.32,ICD10CM
Cancer, C34.80,ICD10CM
Cancer, C34.81,ICD10CM
Cancer, C34.82,ICD10CM
Cancer, C34.90,ICD10CM
Cancer, C34.91,ICD10CM
Cancer, C34.92,ICD10CM
Cancer, C37,ICD10CM
Cancer, C38.0,ICD10CM
Cancer, C38.1,ICD10CM
Cancer, C38.2,ICD10CM
Cancer, C38.3,ICD10CM
Cancer, C38.4,ICD10CM
Cancer, C38.8,ICD10CM
Cancer, C39.0,ICD10CM
Cancer, C39.9,ICD10CM
Cancer, C40.00,ICD10CM
Cancer, C40.01,ICD10CM
Cancer, C40.02,ICD10CM
Cancer, C40.10,ICD10CM
Cancer, C40.11,ICD10CM
Cancer, C40.12,ICD10CM
Cancer, C40.20,ICD10CM
Cancer, C40.21,ICD10CM
Cancer, C40.22,ICD10CM
Cancer, C40.30,ICD10CM
Cancer, C40.31,ICD10CM
Cancer, C40.32,ICD10CM
Cancer, C40.80,ICD10CM
Cancer, C40.81,ICD10CM
Cancer, C40.82,ICD10CM
Cancer, C40.90,ICD10CM
Cancer, C40.91,ICD10CM
Cancer, C40.92,ICD10CM
Cancer, C41.0,ICD10CM
Cancer, C41.1,ICD10CM
Cancer, C41.2,ICD10CM
Cancer, C41.3,ICD10CM
Cancer, C41.4,ICD10CM
Cancer, C41.9,ICD10CM
Cancer, C43.0,ICD10CM
Cancer, C43.10,ICD10CM
Cancer, C43.11,ICD10CM
Cancer, C43.12,ICD10CM
Cancer, C43.20,ICD10CM
Cancer, C43.21,ICD10CM
Cancer, C43.22,ICD10CM
Cancer, C43.30,ICD10CM
Cancer, C43.31,ICD10CM
Cancer, C43.39,ICD10CM
Cancer, C43.4,ICD10CM
Cancer, C43.51,ICD10CM
Cancer, C43.52,ICD10CM
Cancer, C43.59,ICD10CM
Cancer, C43.60,ICD10CM
Cancer, C43.61,ICD10CM
Cancer, C43.62,ICD10CM
Cancer, C43.70,ICD10CM
Cancer, C43.71,ICD10CM
Cancer, C43.72,ICD10CM
Cancer, C43.8,ICD10CM
Cancer, C43.9,ICD10CM
Cancer, C44.00,ICD10CM
Cancer, C44.01,ICD10CM
Cancer, C44.02,ICD10CM
Cancer, C44.09,ICD10CM
Cancer, C44.101,ICD10CM
Cancer, C44.102,ICD10CM
Cancer, C44.109,ICD10CM
Cancer, C44.111,ICD10CM
Cancer, C44.112,ICD10CM
Cancer, C44.119,ICD10CM
Cancer, C44.121,ICD10CM
Cancer, C44.122,ICD10CM
Cancer, C44.129,ICD10CM
Cancer, C44.191,ICD10CM
Cancer, C44.192,ICD10CM
Cancer, C44.199,ICD10CM
Cancer, C44.201,ICD10CM
Cancer, C44.202,ICD10CM
Cancer, C44.209,ICD10CM
Cancer, C44.211,ICD10CM
Cancer, C44.212,ICD10CM
Cancer, C44.219,ICD10CM
Cancer, C44.221,ICD10CM
Cancer, C44.222,ICD10CM
Cancer, C44.229,ICD10CM
Cancer, C44.291,ICD10CM
Cancer, C44.292,ICD10CM
Cancer, C44.299,ICD10CM
Cancer, C44.300,ICD10CM
Cancer, C44.301,ICD10CM
Cancer, C44.309,ICD10CM
Cancer, C44.310,ICD10CM
Cancer, C44.311,ICD10CM
Cancer, C44.319,ICD10CM
Cancer, C44.320,ICD10CM
Cancer, C44.321,ICD10CM
Cancer, C44.329,ICD10CM
Cancer, C44.390,ICD10CM
Cancer, C44.391,ICD10CM
Cancer, C44.399,ICD10CM
Cancer, C44.40,ICD10CM
Cancer, C44.41,ICD10CM
Cancer, C44.42,ICD10CM
Cancer, C44.49,ICD10CM
Cancer, C44.500,ICD10CM
Cancer, C44.501,ICD10CM
Cancer, C44.509,ICD10CM
Cancer, C44.510,ICD10CM
Cancer, C44.511,ICD10CM
Cancer, C44.519,ICD10CM
Cancer, C44.520,ICD10CM
Cancer, C44.521,ICD10CM
Cancer, C44.529,ICD10CM
Cancer, C44.590,ICD10CM
Cancer, C44.591,ICD10CM
Cancer, C44.599,ICD10CM
Cancer, C44.601,ICD10CM
Cancer, C44.602,ICD10CM
Cancer, C44.609,ICD10CM
Cancer, C44.611,ICD10CM
Cancer, C44.612,ICD10CM
Cancer, C44.619,ICD10CM
Cancer, C44.621,ICD10CM
Cancer, C44.622,ICD10CM
Cancer, C44.629,ICD10CM
Cancer, C44.691,ICD10CM
Cancer, C44.692,ICD10CM
Cancer, C44.699,ICD10CM
Cancer, C44.701,ICD10CM
Cancer, C44.702,ICD10CM
Cancer, C44.709,ICD10CM
Cancer, C44.711,ICD10CM
Cancer, C44.712,ICD10CM
Cancer, C44.719,ICD10CM
Cancer, C44.721,ICD10CM
Cancer, C44.722,ICD10CM
Cancer, C44.729,ICD10CM
Cancer, C44.791,ICD10CM
Cancer, C44.792,ICD10CM
Cancer, C44.799,ICD10CM
Cancer, C44.80,ICD10CM
Cancer, C44.81,ICD10CM
Cancer, C44.82,ICD10CM
Cancer, C44.89,ICD10CM
Cancer, C44.90,ICD10CM
Cancer, C44.91,ICD10CM
Cancer, C44.92,ICD10CM
Cancer, C44.99,ICD10CM
Cancer, C45.0,ICD10CM
Cancer, C45.1,ICD10CM
Cancer, C45.2,ICD10CM
Cancer, C45.7,ICD10CM
Cancer, C45.9,ICD10CM
Cancer, C46.0,ICD10CM
Cancer, C46.1,ICD10CM
Cancer, C46.2,ICD10CM
Cancer, C46.3,ICD10CM
Cancer, C46.4,ICD10CM
Cancer, C46.50,ICD10CM
Cancer, C46.51,ICD10CM
Cancer, C46.52,ICD10CM
Cancer, C46.7,ICD10CM
Cancer, C46.9,ICD10CM
Cancer, C47.0,ICD10CM
Cancer, C47.10,ICD10CM
Cancer, C47.11,ICD10CM
Cancer, C47.12,ICD10CM
Cancer, C47.20,ICD10CM
Cancer, C47.21,ICD10CM
Cancer, C47.22,ICD10CM
Cancer, C47.3,ICD10CM
Cancer, C47.4,ICD10CM
Cancer, C47.5,ICD10CM
Cancer, C47.6,ICD10CM
Cancer, C47.8,ICD10CM
Cancer, C47.9,ICD10CM
Cancer, C48.0,ICD10CM
Cancer, C48.1,ICD10CM
Cancer, C48.2,ICD10CM
Cancer, C48.8,ICD10CM
Cancer, C49.0,ICD10CM
Cancer, C49.10,ICD10CM
Cancer, C49.11,ICD10CM
Cancer, C49.12,ICD10CM
Cancer, C49.20,ICD10CM
Cancer, C49.21,ICD10CM
Cancer, C49.22,ICD10CM
Cancer, C49.3,ICD10CM
Cancer, C49.4,ICD10CM
Cancer, C49.5,ICD10CM
Cancer, C49.6,ICD10CM
Cancer, C49.8,ICD10CM
Cancer, C49.9,ICD10CM
Cancer, C49.A0,ICD10CM
Cancer, C49.A1,ICD10CM
Cancer, C49.A2,ICD10CM
Cancer, C49.A3,ICD10CM
Cancer, C49.A4,ICD10CM
Cancer, C49.A5,ICD10CM
Cancer, C49.A9,ICD10CM
Cancer, C4A.0,ICD10CM
Cancer, C4A.10,ICD10CM
Cancer, C4A.11,ICD10CM
Cancer, C4A.12,ICD10CM
Cancer, C4A.20,ICD10CM
Cancer, C4A.21,ICD10CM
Cancer, C4A.22,ICD10CM
Cancer, C4A.30,ICD10CM
Cancer, C4A.31,ICD10CM
Cancer, C4A.39,ICD10CM
Cancer, C4A.4,ICD10CM
Cancer, C4A.51,ICD10CM
Cancer, C4A.52,ICD10CM
Cancer, C4A.59,ICD10CM
Cancer, C4A.60,ICD10CM
Cancer, C4A.61,ICD10CM
Cancer, C4A.62,ICD10CM
Cancer, C4A.70,ICD10CM
Cancer, C4A.71,ICD10CM
Cancer, C4A.72,ICD10CM
Cancer, C4A.8,ICD10CM
Cancer, C4A.9,ICD10CM
Cancer, C50.011,ICD10CM
Cancer, C50.012,ICD10CM
Cancer, C50.019,ICD10CM
Cancer, C50.021,ICD10CM
Cancer, C50.022,ICD10CM
Cancer, C50.029,ICD10CM
Cancer, C50.111,ICD10CM
Cancer, C50.112,ICD10CM
Cancer, C50.119,ICD10CM
Cancer, C50.121,ICD10CM
Cancer, C50.122,ICD10CM
Cancer, C50.129,ICD10CM
Cancer, C50.211,ICD10CM
Cancer, C50.212,ICD10CM
Cancer, C50.219,ICD10CM
Cancer, C50.221,ICD10CM
Cancer, C50.222,ICD10CM
Cancer, C50.229,ICD10CM
Cancer, C50.311,ICD10CM
Cancer, C50.312,ICD10CM
Cancer, C50.319,ICD10CM
Cancer, C50.321,ICD10CM
Cancer, C50.322,ICD10CM
Cancer, C50.329,ICD10CM
Cancer, C50.411,ICD10CM
Cancer, C50.412,ICD10CM
Cancer, C50.419,ICD10CM
Cancer, C50.421,ICD10CM
Cancer, C50.422,ICD10CM
Cancer, C50.429,ICD10CM
Cancer, C50.511,ICD10CM
Cancer, C50.512,ICD10CM
Cancer, C50.519,ICD10CM
Cancer, C50.521,ICD10CM
Cancer, C50.522,ICD10CM
Cancer, C50.529,ICD10CM
Cancer, C50.611,ICD10CM
Cancer, C50.612,ICD10CM
Cancer, C50.619,ICD10CM
Cancer, C50.621,ICD10CM
Cancer, C50.622,ICD10CM
Cancer, C50.629,ICD10CM
Cancer, C50.811,ICD10CM
Cancer, C50.812,ICD10CM
Cancer, C50.819,ICD10CM
Cancer, C50.821,ICD10CM
Cancer, C50.822,ICD10CM
Cancer, C50.829,ICD10CM
Cancer, C50.911,ICD10CM
Cancer, C50.912,ICD10CM
Cancer, C50.919,ICD10CM
Cancer, C50.921,ICD10CM
Cancer, C50.922,ICD10CM
Cancer, C50.929,ICD10CM
Cancer, C51.0,ICD10CM
Cancer, C51.1,ICD10CM
Cancer, C51.2,ICD10CM
Cancer, C51.8,ICD10CM
Cancer, C51.9,ICD10CM
Cancer, C52,ICD10CM
Cancer, C53.0,ICD10CM
Cancer, C53.1,ICD10CM
Cancer, C53.8,ICD10CM
Cancer, C53.9,ICD10CM
Cancer, C54.0,ICD10CM
Cancer, C54.1,ICD10CM
Cancer, C54.2,ICD10CM
Cancer, C54.3,ICD10CM
Cancer, C54.8,ICD10CM
Cancer, C54.9,ICD10CM
Cancer, C55,ICD10CM
Cancer, C56.1,ICD10CM
Cancer, C56.2,ICD10CM
Cancer, C56.9,ICD10CM
Cancer, C57.00,ICD10CM
Cancer, C57.01,ICD10CM
Cancer, C57.02,ICD10CM
Cancer, C57.10,ICD10CM
Cancer, C57.11,ICD10CM
Cancer, C57.12,ICD10CM
Cancer, C57.20,ICD10CM
Cancer, C57.21,ICD10CM
Cancer, C57.22,ICD10CM
Cancer, C57.3,ICD10CM
Cancer, C57.4,ICD10CM
Cancer, C57.7,ICD10CM
Cancer, C57.8,ICD10CM
Cancer, C57.9,ICD10CM
Cancer, C58,ICD10CM
Cancer, C60.0,ICD10CM
Cancer, C60.1,ICD10CM
Cancer, C60.2,ICD10CM
Cancer, C60.8,ICD10CM
Cancer, C60.9,ICD10CM
Cancer, C61,ICD10CM
Cancer, C62.00,ICD10CM
Cancer, C62.01,ICD10CM
Cancer, C62.02,ICD10CM
Cancer, C62.10,ICD10CM
Cancer, C62.11,ICD10CM
Cancer, C62.12,ICD10CM
Cancer, C62.90,ICD10CM
Cancer, C62.91,ICD10CM
Cancer, C62.92,ICD10CM
Cancer, C63.00,ICD10CM
Cancer, C63.01,ICD10CM
Cancer, C63.02,ICD10CM
Cancer, C63.10,ICD10CM
Cancer, C63.11,ICD10CM
Cancer, C63.12,ICD10CM
Cancer, C63.2,ICD10CM
Cancer, C63.7,ICD10CM
Cancer, C63.8,ICD10CM
Cancer, C63.9,ICD10CM
Cancer, C64.1,ICD10CM
Cancer, C64.2,ICD10CM
Cancer, C64.9,ICD10CM
Cancer, C65.1,ICD10CM
Cancer, C65.2,ICD10CM
Cancer, C65.9,ICD10CM
Cancer, C66.1,ICD10CM
Cancer, C66.2,ICD10CM
Cancer, C66.9,ICD10CM
Cancer, C67.0,ICD10CM
Cancer, C67.1,ICD10CM
Cancer, C67.2,ICD10CM
Cancer, C67.3,ICD10CM
Cancer, C67.4,ICD10CM
Cancer, C67.5,ICD10CM
Cancer, C67.6,ICD10CM
Cancer, C67.7,ICD10CM
Cancer, C67.8,ICD10CM
Cancer, C67.9,ICD10CM
Cancer, C68.0,ICD10CM
Cancer, C68.1,ICD10CM
Cancer, C68.8,ICD10CM
Cancer, C68.9,ICD10CM
Cancer, C69.00,ICD10CM
Cancer, C69.01,ICD10CM
Cancer, C69.02,ICD10CM
Cancer, C69.10,ICD10CM
Cancer, C69.11,ICD10CM
Cancer, C69.12,ICD10CM
Cancer, C69.20,ICD10CM
Cancer, C69.21,ICD10CM
Cancer, C69.22,ICD10CM
Cancer, C69.30,ICD10CM
Cancer, C69.31,ICD10CM
Cancer, C69.32,ICD10CM
Cancer, C69.40,ICD10CM
Cancer, C69.41,ICD10CM
Cancer, C69.42,ICD10CM
Cancer, C69.50,ICD10CM
Cancer, C69.51,ICD10CM
Cancer, C69.52,ICD10CM
Cancer, C69.60,ICD10CM
Cancer, C69.61,ICD10CM
Cancer, C69.62,ICD10CM
Cancer, C69.80,ICD10CM
Cancer, C69.81,ICD10CM
Cancer, C69.82,ICD10CM
Cancer, C69.90,ICD10CM
Cancer, C69.91,ICD10CM
Cancer, C69.92,ICD10CM
Cancer, C70.0,ICD10CM
Cancer, C70.1,ICD10CM
Cancer, C70.9,ICD10CM
Cancer, C71.0,ICD10CM
Cancer, C71.1,ICD10CM
Cancer, C71.2,ICD10CM
